0.0000000000000001,0,0,0.00128
0.0010000000000001,0.00000000001608495310045135,0.00000001816198950589759,0.0012799998976688138
0.0020000000000001,0.0000000000804247586348288,0.00000004242835625454836,0.0012799997610458043
0.0030000000000001,0.0000000002251893011871568,0.0000000736997125960636,0.0012799995850910273
0.0040000000000001,0.0000000004825484444075851,0.00000011220669485033849,0.0012799993685445052
0.0050000000000001,0.0000000008846720247488002,0.00000015804599450615763,0.0012799991109022548
0.0060000000000001,0.0000000014637298451802738,0.0000002112696744483523,0.0012799988119122925
0.0070000000000001,0.000000002251891668893015,0.0000002719106815142105,0.001279998471430635
0.0080000000000001,0.0000000032813272129993537,0.0000003399924113191309,0.001279998089367301
0.009000000000000102,0.000000004584206142229786,0.0000004155329582338287,0.00127999766566231
0.010000000000000103,0.000000006192698062627942,0.0000004985472398466838,0.0012799972002736837
0.011000000000000103,0.000000008138972515244284,0.0000005890481554758457,0.0012799966931708998
0.012000000000000104,0.000000010455198969828892,0.0000006870472618026091,0.0012799961443310743
0.013000000000000105,0.000000013173546818523595,0.0000007925551885450462,0.0012799955537366114
0.014000000000000106,0.0000000163261853695536,0.0000009055819056128478,0.0012799949213736937
0.015000000000000107,0.000000019945283840918724,0.0000010261369011686611,0.0012799942472312747
0.016000000000000108,0.00000002406301135408435,0.0000011542293040170928,0.0012799935313003866
0.01700000000000011,0.000000028711536927672112,0.000001289867969977616,0.0012799927735736513
0.01800000000000011,0.0000000339230294711504,0.0000014330615442515365,0.0012799919740449283
0.01900000000000011,0.000000039729657778524716,0.0000015838185073671114,0.001279991132709054
0.02000000000000011,0.000000046163590522027885,0.0000017421472096316696,0.001279990249561647
0.021000000000000112,0.00000005325699624581016,0.0000019080558973760818,0.0012799893245989586
0.022000000000000113,0.00000006104204335962927,0.000002081552733231221,0.0012799883578177597
0.023000000000000114,0.00000006955090013254033,0.0000022626458119941655,0.001279987349215249
0.024000000000000115,0.00000007881573468658574,0.000002451343173187367,0.0012799862987889832
0.025000000000000116,0.00000008886871499048505,0.000002647652811104976,0.0012799852065368197
0.026000000000000117,0.00000009974200885332473,0.0000028515826829265943,0.0012799840724568704
0.027000000000000118,0.00000011146778391824794,0.000003063140715328221,0.0012799828965474643
0.02800000000000012,0.00000012407820765614427,0.00000328233480991265,0.0012799816788071172
0.02900000000000012,0.00000013760544735933946,0.000003509172847703766,0.0012799804192345054
