r,m,phi,p
7.015000000000677,1.0542834535741832,0.15692429295060215,0.000013546532349710958
7.016000000000678,1.054519453686264,0.15695661892812054,0.000013533765198715139
7.017000000000678,1.0547554058100304,0.15698894279210243,0.000013521005314391278
7.018000000000678,1.0549913099043773,0.1570212645403362,0.000013508252695752539
7.019000000000679,1.0552271659282046,0.15705358417061066,0.000013495507341810507
7.020000000000679,1.055462973840417,0.15708590168071518,0.000013482769251575185
7.021000000000679,1.0556987335999244,0.1571182170684395,0.000013470038424054994
7.02200000000068,1.0559344451656405,0.1571505303315739,0.000013457314858256777
7.02300000000068,1.0561701084964843,0.15718284146790906,0.0000134445985531858
7.02400000000068,1.0564057235513797,0.15721515047523618,0.000013431889507845748
7.025000000000681,1.0566412902892552,0.1572474573513469,0.000013419187721238735
7.026000000000681,1.056876808669044,0.15727976209403335,0.000013406493192365296
7.027000000000681,1.0571122786496843,0.15731206470108813,0.00001339380592022439
7.028000000000682,1.0573477001901188,0.15734436517030428,0.000013381125903813408
7.029000000000682,1.0575830732492955,0.15737666349947535,0.00001336845314212816
7.030000000000682,1.0578183977861666,0.15740895968639532,0.00001335578763416289
7.031000000000683,1.0580536737596895,0.15744125372885864,0.000013343129378910269
7.032000000000683,1.0582889011288266,0.1574735456246603,0.000013330478375361399
7.033000000000683,1.0585240798525444,0.15750583537159565,0.000013317834622505814
7.034000000000684,1.058759209889815,0.15753812296746061,0.000013305198119331474
7.035000000000684,1.0589942911996153,0.15757040841005154,0.000013292568864824779
7.036000000000684,1.0592293237409263,0.15760269169716526,0.000013279946857970559
7.037000000000685,1.0594643074727346,0.15763497282659908,0.000013267332097752078
7.038000000000685,1.0596992423540315,0.15766725179615076,0.000013254724583151036
7.039000000000685,1.059934128343813,0.15769952860361858,0.000013242124313147571
7.040000000000686,1.0601689654010804,0.15773180324680122,0.000013229531286720257
7.041000000000686,1.0604037534848392,0.15776407572349793,0.000013216945502846105
7.042000000000686,1.0606384925541004,0.15779634603150836,0.000013204366960500568
7.043000000000687,1.0608731825678797,0.15782861416863264,0.000013191795658657537
7.044000000000687,1.0611078234851976,0.15786088013267144,0.000013179231596289344
7.045000000000687,1.0613424152650797,0.15789314392142587,0.000013166674772366764
7.046000000000688,1.0615769578665561,0.1579254055326975,0.000013154125185859014
7.047000000000688,1.0618114512486627,0.15795766496428837,0.000013141582835733753
